work_id,state,mp_name,work_category,work_description,cost_estimate,implementing_agency,sanction_date,completion_days,payment_released_pct,status,is_synthetic_anomaly,anomaly_type,cost_ratio,completion_days_filled,completion_speed_ratio,vendor_concentration,expected_payment,payment_mismatch,iso_flag,iso_score,lof_flag,lof_score,risk_level,risk_score
W009851,Rajasthan,Shri Arjun Ram Meghwal,Public toilet construction,Public toilet construction at Saharanpur ward 1,373947.34,Rao-Dass Works Dept,2024-11-14,,0.84,In Progress,False,,1.3356059690421513,178.0,1.0,1.0336134453781514,0.5,0.33999999999999997,1,-0.12045305678369289,1,1.0949826036334565,Low,52.2
W009852,Rajasthan,Shri Arjun Ram Meghwal,Drinking water supply,Drinking water supply at North Dumdum ward 4,704059.92,Sane-Srinivas Works Dept,2025-02-15,,0.886,In Progress,False,,0.8966044302956008,178.0,1.0,0.41344537815126053,0.5,0.386,1,-0.10476448181970577,1,1.0210051807538112,Low,40.9
W009853,Rajasthan,Shri Arjun Ram Meghwal,Drainage system,Drainage system at Nadiad ward 9,2455694.17,"Wali, Kalita and Rege Works Dept",2023-07-12,,0.828,In Progress,False,,1.5832141852820547,178.0,1.0,1.447058823529412,0.5,0.32799999999999996,1,-0.10027246140388119,1,1.0550701856192208,Low,55.1
W009854,Rajasthan,Shri Arjun Ram Meghwal,Community hall construction,Community hall construction at Nagpur ward 12,3262807.93,"Wali, Kalita and Rege Works Dept",2024-04-23,,0.839,In Progress,False,,0.9054073389149695,178.0,1.0,1.447058823529412,0.5,0.33899999999999997,1,-0.10555620354581025,1,1.0323495145140082,Low,45.3
W009855,Rajasthan,Shri Arjun Ram Meghwal,Drainage system,Drainage system at Proddatur ward 2,652436.79,Rao-Dass Works Dept,2024-10-03,100.0,0.866,Completed,False,,0.42063347852794275,100.0,0.5617977528089888,1.0336134453781514,1.0,-0.134,1,-0.08258815353095517,1,1.0035462900891325,Low,42.4
W009856,Uttar Pradesh,Shri Arun Kumar Sagar,School building repair,School building repair at Gudivada ward 4,528697.39,"Mannan, Dash and Sastry Works Dept",2024-05-30,,0.736,In Progress,False,,0.7433089143831844,178.0,1.0,1.3004926108374386,0.5,0.236,1,-0.1415720303827534,1,1.0002204206053098,Low,14.3
W009857,Uttar Pradesh,Shri Arun Kumar Sagar,Health sub-centre upgrade,Health sub-centre upgrade at Tenali ward 9,1719016.18,Guha-Boase Works Dept,2024-10-28,,0.701,In Progress,False,,0.8986468847300546,178.0,1.0,0.43349753694581283,0.5,0.20099999999999996,1,-0.1092138164686926,-1,1.1995649365048902,Medium,62.3
W009858,Uttar Pradesh,Shri Arun Kumar Sagar,Road construction,Road construction at Tiruchirappalli ward 17,2085712.78,Balan-Bora Works Dept,2024-06-19,286.0,0.732,Completed,False,,0.8293982147787025,286.0,1.6067415730337078,1.083743842364532,1.0,-0.268,1,-0.0511794103904904,1,1.0761612251325108,Low,79.7
W009859,Uttar Pradesh,Shri Arun Kumar Sagar,Public toilet construction,Public toilet construction at Jodhpur ward 6,109717.08,Balan-Bora Works Dept,2024-06-08,91.0,0.947,Completed,False,,0.3634387153126368,91.0,0.5112359550561798,1.083743842364532,1.0,-0.05300000000000005,1,-0.04721174507770759,1,1.0095068808155603,Low,58.3
W009860,Uttar Pradesh,Shri Arun Kumar Sagar,Drainage system,Drainage system at Aizawl ward 20,2332497.61,"Mannan, Dash and Sastry Works Dept",2023-06-18,13.0,0.762,Completed,True,suspiciously_fast,1.584203396955301,13.0,0.07303370786516854,1.3004926108374386,1.0,-0.238,-1,0.009377594612715034,1,1.0602657060899756,Medium,85.0
W009861,Uttar Pradesh,Shri Arun Kumar Sagar,Drainage system,Drainage system at Thane ward 19,1578596.53,Wali-Bakshi Works Dept,2024-11-21,,0.783,In Progress,False,,1.0721631501469582,178.0,1.0,0.8669950738916257,0.5,0.28300000000000003,1,-0.1375228531251274,1,1.0078978334683515,Low,19.9
W009862,Uttar Pradesh,Shri Arun Kumar Sagar,Drainage system,Drainage system at Karimnagar ward 20,1487154.88,"Mannan, Dash and Sastry Works Dept",2024-07-24,,0.831,In Progress,False,,1.010057117569631,178.0,1.0,1.3004926108374386,0.5,0.33099999999999996,1,-0.1468761177304016,1,1.0214626944623688,Low,25.3
W009863,Uttar Pradesh,Shri Arun Kumar Sagar,Community hall construction,Community hall construction at Kolkata ward 14,2710729.75,Balan-Bora Works Dept,2024-10-27,,0.91,Sanctioned,False,,0.6925000373874897,178.0,1.0,1.083743842364532,0.1,0.81,1,-0.043198222259954455,1,1.0352541758875171,Low,71.5
W009864,Uttar Pradesh,Shri Arun Kumar Sagar,Community hall construction,Community hall construction at Firozabad ward 17,2069209.32,"Mannan, Dash and Sastry Works Dept",2024-08-01,,0.716,In Progress,False,,0.528613201468181,178.0,1.0,1.3004926108374386,0.5,0.21599999999999997,1,-0.11528554747104036,1,1.1187639065191375,Low,56.5
W009865,Uttar Pradesh,Shri Arun Kumar Sagar,Playground development,Playground development at Hindupur ward 18,1474745.61,Ram LLC Works Dept,2025-03-10,81.0,0.9,Completed,False,,1.3357891667977704,81.0,0.4550561797752809,0.43349753694581283,1.0,-0.09999999999999998,1,-0.05224340526832555,1,1.0379431358659812,Low,70.1
W009866,Uttar Pradesh,Shri Arun Kumar Sagar,Library development,Library development at Nagaon ward 18,648968.29,Guha-Boase Works Dept,2024-08-22,282.0,0.84,Completed,False,,0.9226138515274023,282.0,1.5842696629213484,0.43349753694581283,1.0,-0.16000000000000003,1,-0.05993857821309179,1,0.9893952783187977,Low,43.2
W009867,Uttar Pradesh,Shri Arun Kumar Sagar,Drinking water supply,Drinking water supply at Kishanganj ward 3,896893.66,Wali-Bakshi Works Dept,2025-01-04,,0.831,In Progress,False,,0.8752611346733691,178.0,1.0,0.8669950738916257,0.5,0.33099999999999996,1,-0.14140250464605797,1,0.9824371005917915,Low,5.2
W009868,Uttar Pradesh,Shri Arun Kumar Sagar,Community hall construction,Community hall construction at Karnal ward 11,3268015.33,Balan-Bora Works Dept,2023-11-26,263.0,0.85,Completed,False,,0.8348677097773725,263.0,1.4775280898876404,1.083743842364532,1.0,-0.15000000000000002,1,-0.0622968489257425,1,0.9997499901289141,Low,48.3
W009869,Uttar Pradesh,Shri Arun Kumar Sagar,Community hall construction,Community hall construction at Dhanbad ward 6,3878318.27,"Mannan, Dash and Sastry Works Dept",2023-10-24,84.0,0.908,Completed,False,,0.9907795297467717,84.0,0.47191011235955055,1.3004926108374386,1.0,-0.09199999999999997,1,-0.0478600670683178,1,0.9807307779942501,Low,42.9
W009870,Uttar Pradesh,Shri Arun Kumar Sagar,Drinking water supply,Drinking water supply at Pune ward 15,1153448.59,Wali-Bakshi Works Dept,2025-01-04,291.0,0.813,Completed,False,,1.125628117017571,291.0,1.6348314606741574,0.8669950738916257,1.0,-0.18700000000000006,1,-0.07994103092659255,1,0.9949784462658522,Low,38.7
W009871,Uttar Pradesh,Shri Arun Kumar Sagar,School building repair,School building repair at Giridih ward 20,613540.52,Ram LLC Works Dept,2024-08-14,188.0,0.812,Completed,False,,0.8625919977613175,188.0,1.0561797752808988,0.43349753694581283,1.0,-0.18799999999999994,1,-0.09727240438910056,1,1.0115524790974395,Low,39.8
W009872,Uttar Pradesh,Shri Arun Kumar Sagar,Community hall construction,Community hall construction at Surat ward 20,3914410.98,Wali-Bakshi Works Dept,2023-12-08,250.0,0.836,Completed,False,,1.0,250.0,1.404494382022472,0.8669950738916257,1.0,-0.16400000000000003,1,-0.05969571093635967,1,0.9911134304799882,Low,44.3
W009873,Uttar Pradesh,Shri Arun Kumar Sagar,Library development,Library development at Kota ward 6,922717.52,Balan-Bora Works Dept,2023-06-10,,0.909,In Progress,False,,1.311792853544528,178.0,1.0,1.083743842364532,0.5,0.40900000000000003,1,-0.13172494259181333,1,0.966944194512448,Low,4.7
W009874,Uttar Pradesh,Shri Arun Kumar Sagar,Road construction,Road construction at Mau ward 2,3675700.43,"Mannan, Dash and Sastry Works Dept",2024-09-01,300.0,0.913,Completed,False,,1.4616678786919592,300.0,1.6853932584269662,1.3004926108374386,1.0,-0.08699999999999997,1,-0.014362978623123634,1,1.0548937073589868,Low,81.9
W009875,Karnataka,Shri B Y Raghavendra,Library development,Library development at Vellore ward 8,979694.5,Garg-Bajaj Works Dept,2024-01-26,,0.891,In Progress,False,,1.4414664449902375,178.0,1.0,1.5357710651828298,0.5,0.391,1,-0.12142077957360231,1,1.0383761401616916,Low,40.2
W009876,Karnataka,Shri B Y Raghavendra,Drinking water supply,Drinking water supply at Kochi ward 18,1456260.17,"Arya, Bhatt and Tripathi Works Dept",2024-12-09,185.0,0.747,Completed,False,,1.5100750153365516,185.0,1.0393258426966292,1.5357710651828298,1.0,-0.253,1,-0.10233339227097416,1,1.0030489498983421,Low,32.1
W009877,Karnataka,Shri B Y Raghavendra,Health sub-centre upgrade,Health sub-centre upgrade at Yamunanagar ward 4,725946.43,"Arya, Bhatt and Tripathi Works Dept",2023-12-18,210.0,0.874,Completed,False,,0.3906821281074391,210.0,1.1797752808988764,1.5357710651828298,1.0,-0.126,1,-0.09260087226413416,1,1.00706570351724,Low,39.8
W009878,Karnataka,Shri B Y Raghavendra,Street lighting,Street lighting at Kalyan-Dombivli ward 20,789270.58,Edwin and Sons Works Dept,2023-08-23,,0.825,In Progress,False,,1.7043019778953314,178.0,1.0,0.8775834658187599,0.5,0.32499999999999996,1,-0.09931143677826898,1,1.0603476168746804,Low,56.7
W009879,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Panchkula ward 6,1478538.76,Edwin and Sons Works Dept,2023-04-16,,0.856,In Progress,False,,0.6436633230173227,178.0,1.0,0.8775834658187599,0.5,0.356,1,-0.12465375875453405,1,1.0287599238661778,Low,35.1
W009880,Karnataka,Shri B Y Raghavendra,Street lighting,Street lighting at Jaipur ward 4,571719.11,Padmanabhan-Dixit Works Dept,2023-09-16,94.0,0.795,Completed,False,,1.2345348156440326,94.0,0.5280898876404494,1.3163751987281398,1.0,-0.20499999999999996,1,-0.09260218992777386,1,1.0204937160791547,Low,47.1
W009881,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Bhilwara ward 8,3087261.95,"Arya, Bhatt and Tripathi Works Dept",2025-03-24,91.0,0.993,Completed,False,,1.3440008064191291,91.0,0.5112359550561798,1.5357710651828298,1.0,-0.007000000000000006,1,-0.05153825319360339,1,1.0261599641898649,Low,65.7
W009882,Karnataka,Shri B Y Raghavendra,Community hall construction,Community hall construction at Kharagpur ward 7,5536334.05,Garg-Bajaj Works Dept,2024-08-19,,0.787,In Progress,False,,1.4295064258362553,178.0,1.0,1.5357710651828298,0.5,0.28700000000000003,1,-0.03732832318250545,1,1.0110255665997587,Low,61.4
W009883,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Kolhapur ward 11,1845515.79,Padmanabhan-Dixit Works Dept,2023-11-16,,0.811,Sanctioned,False,,0.8034221747912373,178.0,1.0,1.3163751987281398,0.1,0.7110000000000001,1,-0.09197632234750402,1,1.0507536417994137,Low,58.4
W009884,Karnataka,Shri B Y Raghavendra,Playground development,Playground development at Chapra ward 3,952373.89,Padmanabhan-Dixit Works Dept,2023-09-22,,0.73,In Progress,False,,0.8156226769874367,178.0,1.0,1.3163751987281398,0.5,0.22999999999999998,1,-0.1432216865642854,1,1.0355319583830167,Low,31.6
W009885,Karnataka,Shri B Y Raghavendra,Community hall construction,Community hall construction at Bharatpur ward 17,4928832.78,"Arya, Bhatt and Tripathi Works Dept",2023-11-15,,0.81,Sanctioned,False,,1.2726468575143826,178.0,1.0,1.5357710651828298,0.1,0.7100000000000001,1,-0.012243343408606,1,1.0790870842123073,Low,87.0
W009886,Karnataka,Shri B Y Raghavendra,Community hall construction,Community hall construction at Nandyal ward 6,5459189.9,"Arya, Bhatt and Tripathi Works Dept",2024-05-23,188.0,0.978,Completed,False,,1.4095874583128496,188.0,1.0561797752808988,1.5357710651828298,1.0,-0.02200000000000002,1,-0.03464866164666841,1,1.064339189827126,Low,81.2
W009887,Karnataka,Shri B Y Raghavendra,Drinking water supply,Drinking water supply at Nagpur ward 5,329317.57,Edwin and Sons Works Dept,2025-01-03,284.0,0.997,Completed,False,,0.34148721829585293,284.0,1.595505617977528,0.8775834658187599,1.0,-0.0030000000000000027,1,-0.031482851619661745,1,1.0655293040833118,Low,82.0
W009888,Karnataka,Shri B Y Raghavendra,Public toilet construction,Public toilet construction at Shimla ward 10,384009.09,Padmanabhan-Dixit Works Dept,2024-12-22,,0.856,In Progress,False,,1.4328462144651357,178.0,1.0,1.3163751987281398,0.5,0.356,1,-0.1188411375186238,1,1.0751475466197642,Low,50.4
W009889,Karnataka,Shri B Y Raghavendra,School building repair,School building repair at Bally ward 15,589527.61,"Arya, Bhatt and Tripathi Works Dept",2023-06-23,83.0,0.856,Completed,False,,0.7507513497450462,83.0,0.46629213483146065,1.5357710651828298,1.0,-0.14400000000000002,1,-0.08917958552625199,1,0.9815659574295577,Low,27.9
W009890,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Katni ward 5,1838799.12,"Arya, Bhatt and Tripathi Works Dept",2024-06-01,102.0,0.887,Completed,False,,0.8004981566668761,102.0,0.5730337078651685,1.5357710651828298,1.0,-0.11299999999999999,1,-0.09056730530296714,1,1.0105568254356678,Low,42.8
W009891,Karnataka,Shri B Y Raghavendra,School building repair,School building repair at Vellore ward 13,292980.28,Padmanabhan-Dixit Works Dept,2023-12-31,62.0,0.886,Completed,False,,0.3731043922755061,62.0,0.34831460674157305,1.3163751987281398,1.0,-0.11399999999999999,1,-0.04420146367982902,1,1.0145865639762732,Low,62.1
W009892,Karnataka,Shri B Y Raghavendra,Street lighting,Street lighting at Rohtak ward 7,328974.15,Padmanabhan-Dixit Works Dept,2025-01-11,222.0,0.705,Completed,False,,0.7103663923738746,222.0,1.247191011235955,1.3163751987281398,1.0,-0.29500000000000004,1,-0.07703736582804621,1,1.0220146261488487,Low,55.0
W009893,Karnataka,Shri B Y Raghavendra,School building repair,School building repair at Nadiad ward 8,752705.77,Garg-Bajaj Works Dept,2024-11-09,92.0,0.874,Completed,False,,0.9585553979200131,92.0,0.5168539325842697,1.5357710651828298,1.0,-0.126,1,-0.10426655930506429,1,1.0057718717270017,Low,32.8
W009894,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Dhule ward 8,2165020.82,Garg-Bajaj Works Dept,2025-01-08,278.0,0.722,Completed,False,,0.9425146861911746,278.0,1.5617977528089888,1.5357710651828298,1.0,-0.278,1,-0.04922606917178868,1,1.0728571217916696,Low,79.6
W009895,Karnataka,Shri B Y Raghavendra,Street lighting,Street lighting at Avadi ward 19,730672.92,Garg-Bajaj Works Dept,2024-12-11,156.0,0.883,Completed,False,,1.5777698222966292,156.0,0.8764044943820225,1.5357710651828298,1.0,-0.11699999999999999,1,-0.10443823266527047,1,1.0058645279625194,Low,32.8
W009896,Karnataka,Shri B Y Raghavendra,Road construction,Road construction at Serampore ward 3,1170282.56,Edwin and Sons Works Dept,2024-11-25,,0.853,In Progress,False,,0.5094678488096039,178.0,1.0,0.8775834658187599,0.5,0.353,1,-0.11963293289884502,1,1.0666191907933225,Low,48.4
W009897,Karnataka,Shri B Y Raghavendra,Street lighting,Street lighting at Rohtak ward 19,473215.31,Garg-Bajaj Works Dept,2024-09-02,,0.718,In Progress,False,,1.0218318143865852,178.0,1.0,1.5357710651828298,0.5,0.21799999999999997,1,-0.13980718559817362,1,1.0031992879415428,Low,16.4
W009898,Karnataka,Shri B Y Raghavendra,Drainage system,Drainage system at Amritsar ward 19,1713719.41,Garg-Bajaj Works Dept,2024-01-04,,0.942,Sanctioned,False,,1.2035910685634668,178.0,1.0,1.5357710651828298,0.1,0.842,1,-0.06424798795093273,1,0.9993660478730769,Low,47.5
W009899,Kerala,Shri Benny Behanan,School building repair,School building repair at Erode ward 5,949008.05,Rai-Sanghvi Works Dept,2024-03-26,135.0,0.761,Completed,False,,1.2857079491613441,135.0,0.7584269662921348,0.21902654867256638,1.0,-0.239,1,-0.047406771713612295,1,1.115283102213866,Low,84.9
W009900,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Thrissur ward 10,710490.14,"Yadav, Sahota and Pandya Works Dept",2024-08-14,,0.803,In Progress,False,,1.4440693899503654,178.0,1.0,1.9712389380530972,0.5,0.30300000000000005,1,-0.11037870975621727,1,1.0156676237416733,Low,35.7
W009901,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at Katni ward 8,1435810.05,"Karnik, Pandit and Sanghvi Works Dept",2024-07-02,274.0,0.722,Completed,False,,1.4567900483003489,274.0,1.5393258426966292,1.5331858407079646,1.0,-0.278,1,-0.05166423485846661,1,0.9889759527660557,Low,45.4
W009902,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Kadapa ward 13,466035.65,"Issac, Loyal and Toor Works Dept",2024-11-21,,0.879,Sanctioned,False,,0.9472162650851452,178.0,1.0,1.752212389380531,0.1,0.779,1,-0.07105728371530179,1,0.9953497893100091,Low,42.6
W009903,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at New Delhi ward 14,597180.12,"Issac, Loyal and Toor Works Dept",2024-01-16,137.0,0.931,Completed,False,,0.6059060917276683,137.0,0.7696629213483146,1.752212389380531,1.0,-0.06899999999999995,1,-0.11085259186779645,1,0.9859939652989637,Low,18.6
W009904,Kerala,Shri Benny Behanan,Public toilet construction,Public toilet construction at Ludhiana ward 10,350758.27,"Issac, Loyal and Toor Works Dept",2024-02-11,192.0,0.705,Completed,False,,1.0075750333418323,192.0,1.0786516853932584,1.752212389380531,1.0,-0.29500000000000004,1,-0.08001545997793386,1,1.0427601390175318,Low,61.7
W009905,Kerala,Shri Benny Behanan,School building repair,School building repair at Bhalswa Jahangir Pur ward 17,808368.59,"Karnik, Pandit and Sanghvi Works Dept",2024-02-19,,0.847,In Progress,False,,1.0951708175872137,178.0,1.0,1.5331858407079646,0.5,0.347,1,-0.14305418636965977,1,0.9797052068762373,Low,3.9
W009906,Kerala,Shri Benny Behanan,Library development,Library development at Loni ward 13,437220.44,"Issac, Loyal and Toor Works Dept",2025-02-11,264.0,0.999,Completed,False,,0.6432107083162123,264.0,1.4831460674157304,1.752212389380531,1.0,-0.0010000000000000009,1,-0.08121163066289988,1,1.032278066806059,Low,57.6
W009907,Kerala,Shri Benny Behanan,Road construction,Road construction at Kolkata ward 1,3670919.02,"Issac, Loyal and Toor Works Dept",2024-10-25,216.0,0.788,Completed,False,,1.3823992144816726,216.0,1.2134831460674158,1.752212389380531,1.0,-0.21199999999999997,1,-0.0569676221539831,1,1.0721410094983743,Low,77.4
W009908,Kerala,Shri Benny Behanan,Community hall construction,Community hall construction at Latur ward 10,3934819.14,"Yadav, Sahota and Pandya Works Dept",2023-06-24,,0.795,Sanctioned,False,,1.0557195754574291,178.0,1.0,1.9712389380530972,0.1,0.6950000000000001,1,-0.010520764890085244,-1,1.157615729283409,Medium,93.0
W009909,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at Alappuzha ward 8,1230594.9,Minhas PLC Works Dept,2023-11-30,,0.979,In Progress,False,,1.2485763028397543,178.0,1.0,0.8761061946902655,0.5,0.479,1,-0.1152902127979607,1,1.0133812205790036,Low,32.0
W009910,Kerala,Shri Benny Behanan,Playground development,Playground development at Chandrapur ward 17,902360.05,"Yadav, Sahota and Pandya Works Dept",2024-12-23,187.0,0.942,Completed,False,,0.821993304320349,187.0,1.050561797752809,1.9712389380530972,1.0,-0.05800000000000005,1,-0.1246768344649074,1,0.9893051072968466,Low,13.9
W009911,Kerala,Shri Benny Behanan,Playground development,Playground development at Latur ward 5,1097770.56,Minhas PLC Works Dept,2023-11-06,184.0,0.819,Completed,False,,1.0,184.0,1.0337078651685394,0.8761061946902655,1.0,-0.18100000000000005,1,-0.1344179236040407,1,0.9877210768347355,Low,9.5
W009912,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at Kavali ward 6,1426106.22,"Issac, Loyal and Toor Works Dept",2024-04-05,,0.853,In Progress,False,,1.4469444263293934,178.0,1.0,1.752212389380531,0.5,0.353,1,-0.11690141180961933,1,0.9983450175243078,Low,22.4
W009913,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at Jorhat ward 1,860892.6,"Yadav, Sahota and Pandya Works Dept",2023-09-16,,0.902,Sanctioned,False,,0.8734719278050831,178.0,1.0,1.9712389380530972,0.1,0.802,1,-0.05736838478146783,1,0.9815224992883131,Low,40.6
W009914,Kerala,Shri Benny Behanan,Library development,Library development at Raurkela Industrial Township ward 4,482863.94,"Yadav, Sahota and Pandya Works Dept",2025-02-22,113.0,0.797,Completed,False,,0.7103585021499842,113.0,0.6348314606741573,1.9712389380530972,1.0,-0.20299999999999996,1,-0.08518377859310028,1,0.9787924194601645,Low,28.9
W009915,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Farrukhabad ward 15,755829.79,"Yadav, Sahota and Pandya Works Dept",2024-07-30,95.0,0.904,Completed,False,,1.5362221124583273,95.0,0.5337078651685393,1.9712389380530972,1.0,-0.09599999999999997,1,-0.058542646155637534,1,1.0203424678167226,Low,61.1
W009916,Kerala,Shri Benny Behanan,Road construction,Road construction at Allahabad ward 20,3445238.87,Minhas PLC Works Dept,2024-06-29,,0.9983126409981614,Sanctioned,True,premature_payment,1.2974123051043835,178.0,1.0,0.8761061946902655,0.1,0.8983126409981614,1,-0.0037265068050988948,1,1.0137715357297172,Low,67.6
W009917,Kerala,Shri Benny Behanan,Drainage system,Drainage system at Patna ward 2,1587580.38,Minhas PLC Works Dept,2023-11-08,270.0,0.991,Completed,False,,1.0833619593682517,270.0,1.5168539325842696,0.8761061946902655,1.0,-0.009000000000000008,1,-0.08388009333405905,1,0.9922277955654979,Low,35.5
W009918,Kerala,Shri Benny Behanan,Community hall construction,Community hall construction at Katihar ward 20,2934167.55,"Karnik, Pandit and Sanghvi Works Dept",2023-09-13,,0.748,In Progress,False,,0.7872428210784205,178.0,1.0,1.5331858407079646,0.5,0.248,1,-0.10125509674994693,1,1.081479388439932,Low,59.7
W009919,Kerala,Shri Benny Behanan,Library development,Library development at Rewa ward 8,657620.21,"Issac, Loyal and Toor Works Dept",2024-08-14,300.0,0.816,Completed,False,,0.9674487338175596,300.0,1.6853932584269662,1.752212389380531,1.0,-0.18400000000000005,1,-0.06321340898421374,1,1.0361043916967558,Low,66.1
W009920,Kerala,Shri Benny Behanan,School building repair,School building repair at Dehradun ward 17,359577.23,"Yadav, Sahota and Pandya Works Dept",2023-07-09,60.0,0.967,Completed,False,,0.4871521405412914,60.0,0.33707865168539325,1.9712389380530972,1.0,-0.03300000000000003,1,-0.02971274517711675,1,1.1278057473669416,Low,89.3
W009921,Kerala,Shri Benny Behanan,Public toilet construction,Public toilet construction at Faridabad ward 18,496289.56,"Yadav, Sahota and Pandya Works Dept",2024-04-09,,0.871,In Progress,False,,1.4256227514299329,178.0,1.0,1.9712389380530972,0.5,0.371,1,-0.10303676368821901,1,1.0777843813288532,Low,58.3
W009922,Kerala,Shri Benny Behanan,Health sub-centre upgrade,Health sub-centre upgrade at Thiruvananthapuram ward 17,2459224.24,"Karnik, Pandit and Sanghvi Works Dept",2023-11-18,,0.9334743466957326,Sanctioned,True,premature_payment,1.243805325608127,178.0,1.0,1.5331858407079646,0.1,0.8334743466957326,1,-0.048699009963879714,1,1.0035297928645879,Low,54.3
W009923,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Malegaon ward 2,605638.3,"Karnik, Pandit and Sanghvi Works Dept",2024-04-13,285.0,0.713,Completed,False,,1.2309582936810022,285.0,1.601123595505618,1.5331858407079646,1.0,-0.28700000000000003,1,-0.05602157632694099,1,1.037065766600487,Low,68.7
W009924,Kerala,Shri Benny Behanan,Library development,Library development at Tezpur ward 19,4490695.945744571,"Karnik, Pandit and Sanghvi Works Dept",2024-03-20,255.0,0.721,Completed,True,cost_inflation,6.606424256137496,255.0,1.4325842696629214,1.5331858407079646,1.0,-0.279,-1,0.13024102923737602,1,0.9878089439646214,Medium,55.5
W009925,Kerala,Shri Benny Behanan,Drinking water supply,Drinking water supply at Bhind ward 20,311855.53,"Karnik, Pandit and Sanghvi Works Dept",2024-09-22,,0.792,Sanctioned,False,,0.31641235037422316,178.0,1.0,1.5331858407079646,0.1,0.6920000000000001,1,-0.04280904571308125,-1,1.1503333911447686,Medium,87.8
W009926,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Ambattur ward 18,405031.37,"Yadav, Sahota and Pandya Works Dept",2023-10-03,203.0,0.772,Completed,False,,0.8232252222200588,203.0,1.1404494382022472,1.9712389380530972,1.0,-0.22799999999999998,1,-0.09571396507892144,1,1.0229499011721193,Low,46.6
W009927,Kerala,Shri Benny Behanan,Street lighting,Street lighting at Ajmer ward 14,191993.02,"Issac, Loyal and Toor Works Dept",2023-08-17,,0.859,In Progress,False,,0.39022532144658373,178.0,1.0,1.752212389380531,0.5,0.359,1,-0.09322800847680845,1,1.0382882119067338,Low,54.1
W009928,Odisha,Shri Bhartruhari Mahtab,Community hall construction,Community hall construction at Dewas ward 11,21032556.405636158,Sama and Sons Works Dept,2025-02-02,,0.939,In Progress,True,cost_inflation,5.896342348401789,178.0,1.0,5.211328976034858,0.5,0.43899999999999995,-1,0.2351963027461086,-1,1.922185076145342,High,100.0
W009929,Odisha,Shri Bhartruhari Mahtab,Community hall construction,Community hall construction at Lucknow ward 19,1536236.8,Panchal-Choudhary Works Dept,2024-02-11,110.0,0.953,Completed,False,,0.4306741380513261,110.0,0.6179775280898876,1.132897603485839,1.0,-0.04700000000000004,1,-0.07607042125116409,1,1.137107622933168,Low,76.7
W009930,Odisha,Shri Bhartruhari Mahtab,Drinking water supply,Drinking water supply at Kishanganj ward 1,1445704.41,Sama and Sons Works Dept,2024-12-01,173.0,0.915,Completed,False,,1.4336854449880223,173.0,0.9719101123595506,5.211328976034858,1.0,-0.08499999999999996,-1,0.031726541056594115,-1,1.1391802092926233,High,94.6
W009931,Odisha,Shri Bhartruhari Mahtab,Road construction,Road construction at Bijapur ward 6,3147661.01,Sama and Sons Works Dept,2024-10-30,,0.98,Sanctioned,False,,1.173311685165767,178.0,1.0,5.211328976034858,0.1,0.88,-1,0.11727021995987919,-1,1.538049949877387,High,99.1
W009932,Odisha,Shri Bhartruhari Mahtab,School building repair,School building repair at Tiruvottiyur ward 2,5320632.554207442,"Murty, Madan and Pai Works Dept",2024-01-09,258.0,0.998,Completed,True,cost_inflation,6.526028366557387,258.0,1.449438202247191,0.6797385620915033,1.0,-0.0020000000000000018,-1,0.12997425652131844,1,1.0114576106439788,Medium,69.1
W009933,Odisha,Shri Bhartruhari Mahtab,Playground development,Playground development at Amritsar ward 15,1482873.68,"Agrawal, Khurana and Balakrishnan Works Dept",2025-01-20,,0.918,In Progress,False,,1.2918280576566101,178.0,1.0,1.132897603485839,0.5,0.41800000000000004,1,-0.13048003917193052,1,1.0416886273299846,Low,37.7
W009934,Odisha,Shri Bhartruhari Mahtab,Drinking water supply,Drinking water supply at Madhyamgram ward 10,733308.69,"Agrawal, Khurana and Balakrishnan Works Dept",2024-04-20,109.0,0.864,Completed,False,,0.7272122767725622,109.0,0.6123595505617978,1.132897603485839,1.0,-0.136,1,-0.11027973559176579,1,0.9662059852701645,Low,13.9
W009935,Odisha,Shri Bhartruhari Mahtab,Road construction,Road construction at Muzaffarpur ward 16,2892536.92,"Agrawal, Khurana and Balakrishnan Works Dept",2025-02-02,,0.886,In Progress,False,,1.078212474986116,178.0,1.0,1.132897603485839,0.5,0.386,1,-0.11473894192019268,1,1.049955033554435,Low,46.7
